member_id,loan_status,emp_title,emp_length,home_ownership,annual_inc,pymnt_plan,desc,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,revol_util_percent,policy_code
M1401298,Fully Paid,Gallant & Wein,< 1 year,RENT,26000,n,credit cards consolidation and doctors bills..,112xx,NY,20.49,0,5/1/2000,1,79,NA,8,0,63.9,12,FALSE,0,NA,64%,1
M1401299,Fully Paid,siemens,5 years,RENT,65000,n,"This loan is going to consolidate a couple of my spouses business credit cards and one of my own.  The business has been closed and the rates on the credit cards are very high.  We have a newborn and would like to move on to the next chapter in our lives, but first we need to pay off these debts.  With this loan we can do so in three years as apposed over twenty. I have an excellent credit history and never missed any payments.  I have worked full time for the past 15 years.  5 years at my current job. My wife and I would like to thank you for investing in our loan.",070xx,NJ,3.43,0,5/1/1998,0,NA,NA,7,0,26.3,13,FALSE,0,NA,26%,1
M1401300,Fully Paid,L3 Communcations C.P.S.,10+ years,OWN,53000,n,NA,494xx,MI,3.35,0,8/1/1989,0,NA,NA,5,0,52.8,8,FALSE,0,NA,53%,1
M1401301,Fully Paid,Lowe's Home Improvement Warehouse,10+ years,RENT,67100,n,NA,770xx,TX,17.56,0,2/1/1994,1,NA,NA,6,0,75.6,19,FALSE,0,NA,76%,1
M1401302,Fully Paid,"DeSoto School, Inc.",2 years,RENT,28000,n,I have had a couple of unexpected medical problems and my private school salary and insurance does not cover them.,723xx,AR,19.8,0,3/1/2001,1,NA,NA,12,0,23.7,26,FALSE,0,NA,24%,1
M1401303,Fully Paid,"Pointserve, Inc.",10+ years,MORTGAGE,140000,n,"Debt consolidation Looking to consolidate multiple credit card debt, discontinue older accounts.  Very secure job with company in a Director position with over 10+ years.",786xx,TX,9.93,0,11/1/1995,0,36,NA,17,0,86.5,28,FALSE,0,NA,86%,1
M1401304,Charged Off,NA,1 year,MORTGAGE,84000,n,"558370 added on 10/16/09 > It's the perfect time to trim down on the number of credit cards. Don't have a problem making the payments, but the payments will be lower here anyway. And why should the credit cards have all the profits? 558370 added on 10/16/09 > I already have a loan here in Lending Club and It is faithfully up to date with no problems.  558370 added on 10/20/09 > Thank you for your consideration. I assure you the money will be put to good use and in a responsible manner.",785xx,TX,6.19,0,9/1/1995,0,NA,NA,3,0,90.6,4,FALSE,0,NA,91%,1
M1401305,Fully Paid,9 West Accessories,2 years,MORTGAGE,28800,n,"I woud like to borrow this money to pay off a debt that I was just made aware of. A tax return from a business that I owned 7 years ago was lost and not filed on time. A judgement was past and I was not notified and now it is too late to appeal.All returns have been filed. I just need a little help to get thru this terrible time.Thank you for your help.I hope I can return this favor. Thank you all again for helping me. I am very grateful. Dear Investors, Thank you again for helping me. I must have this tax paid by June 18th in order to qualify for a special promotion that is being offered. I hope that you know how grateful I am and that I will be repaying my loan as quick as possible. At this present time I am working 3 jobs , so I hope tha you all know that I have a great work ethic and that I am very serious about this situation.",189xx,PA,7.33,1,2/1/1992,0,12,NA,21,0,18.8,49,FALSE,0,NA,19%,1
M1401306,Fully Paid,Bullseye Glass,< 1 year,RENT,38832,n,NA,875xx,NM,16.41,0,12/1/1996,1,NA,NA,5,0,74,14,FALSE,0,NA,74%,1
M1401307,Fully Paid,unicco services,9 years,MORTGAGE,78000,n,"I plan to go on a two week vacation,Ialso make my payment on time when due,my job is security until I retire, I make my payments on time and my job is security until I retire. I using this funds for my vacation,my monthly budget is around 2500.00",782xx,TX,22.6,0,4/1/1985,2,NA,NA,15,0,31,39,FALSE,0,NA,31%,1
M1401308,Fully Paid,Ohio Health,1 year,RENT,30000,n,I am going back to school to complete my RN to BSN education and have been saving money for tuition and books but after calculating out how much it will be I decided I needed a little extra. If I am approved for the loan I will use it towards my tuition at Ohio University for the BSN program. I believe I am a responsible candidate for a loan because I have good credit and have never had a late payment on anything. I have a secure job right now that will allow me to pay the loan back and I feel that I am very responsible with my money.,432xx,OH,14.48,0,7/1/2001,0,NA,NA,4,0,6.8,4,FALSE,0,NA,7%,1
M1401309,Fully Paid,"Home and Community Options, Inc.",10+ years,MORTGAGE,30000,n,NA,559xx,MN,19.96,0,1/1/1999,2,NA,NA,6,0,85.8,17,FALSE,0,NA,86%,1
M1401310,Fully Paid,Post Office,10+ years,MORTGAGE,52000,n,needed to gap my way through regular bills and unexpected medical bills.,852xx,AZ,6.55,0,7/1/2000,1,46,55,6,1,17.1,11,FALSE,0,NA,17%,1
M1401311,Fully Paid,"Bruss Construction,Inc.",10+ years,MORTGAGE,90000,n,NA,032xx,NH,14.43,2,4/1/1982,0,13,NA,13,0,62.9,31,FALSE,0,NA,63%,1
M1401312,Fully Paid,NA,n/a,RENT,34800,n,To consolidate debt. To restructure existing debt and for investment purposes. It is my goal to pay off early because of guaranteed income from VA disability and Social Security benefits.,662xx,KS,1.97,0,1/1/1986,1,NA,NA,13,0,7.7,30,FALSE,0,NA,8%,1
M1401313,Fully Paid,Boston ABA,< 1 year,RENT,46800,n,"To all generous and interested parties,  My fiancee and I met eight years ago at music school in Los Angeles. I was getting my bachelor's degree in vocal performance, and he was getting his double master's degree in piano performance and composition. After several years of making great music together, he surprised me with a beautiful wedding proposal in Concord, Massachusetts at the Old North Bridge (the seat of the country's birth, and for me a Revolutionary War and Little Women aficionado, and for him, the setting of his current opera on the New England transcendentalists--a thrilling experience).  The fourteen months since that wonderful weekend have been, if nothing else, an adventure. We have since moved to Concord where he is getting a master's and doctorate in Music Therapy and working as a behavioral therapist with autistic children. And I have started a new business in early childhood music education and am also working as a massage therapist.  Although we are planning a simple wedding in the woods in California, it is very much do-it-yourself, including all the financing, as well as being planned from across the country.  We are in need of some temporary financial assistance to make our wedding a reality, due to our recent 3000 mile move.  Thank you for your consideration and any help you can offer would be MOST appreciated. Borrower added on 06/21/10 > We're almost to our full funding...please help us get there!  And THANK YOU to everybody who has invested in us so far!",017xx,MA,22.15,0,4/1/1998,0,NA,NA,7,0,66.1,10,FALSE,0,NA,66%,1
M1401314,Fully Paid,Hawthorn Bank,8 years,OWN,53000,n,NA,640xx,MO,11.95,0,7/1/1987,2,NA,NA,19,0,46.4,69,FALSE,0,NA,46%,1
M1401315,Fully Paid,pacific coast breaker,10+ years,OWN,24000,n,NA,958xx,CA,12.15,0,4/1/1997,1,47,NA,7,0,90.2,28,FALSE,0,NA,90%,1
M1401316,Fully Paid,american furniture gallaries,3 years,MORTGAGE,33000,n,I Want To Pay a few payments of car payments And buy a living room set ..... I Get paid weekly ... and always Pay on time,957xx,CA,21.45,0,1/1/2006,1,NA,NA,3,0,97,8,FALSE,0,NA,97%,1
M1401317,Fully Paid,NA,n/a,RENT,11820,n,A whole hearted Thank You to the investors who are funding this debt consolidation loan It is getting rid of 3 credit cards and helping me pay off my college degree ahead of time  It is not helping me pay off my college degree. . I also hope this does not in any way affect this loan the only thing this loan will be doing is paying off two of the credit cards and most of a third Please accept my apologies for this,430xx,OH,5.69,0,10/1/2000,1,NA,NA,2,0,95.9,6,FALSE,0,NA,96%,1
M1401318,Fully Paid,Birds Eye Foods,4 years,MORTGAGE,35004,n,NA,535xx,WI,21.32,0,10/1/2007,3,NA,NA,6,0,37.4,12,FALSE,0,NA,37%,1
M1401319,Fully Paid,Christian Fellowship Church,1 year,MORTGAGE,55000,n,"I plan to pay off credit card debt with this personal loan. I always pay my bills on time, check my credit score its 770 based on transunion.",600xx,IL,19.27,0,10/1/2000,0,NA,NA,10,0,60.2,22,FALSE,0,NA,60%,1
M1401320,Fully Paid,ctl aerospace inc.,9 years,MORTGAGE,40000,n,this will help do a couple of home improvements i have been wanting to do for a while.,451xx,OH,15.45,0,5/1/1997,1,NA,NA,3,0,75.9,8,FALSE,0,NA,76%,1
M1401321,Fully Paid,Modells Sporting Goods,7 years,RENT,60000,n,This is to get rid of all the Debt I have accrued through school loans and credit card debt. I have a plan to pay this loan off in under 3 years.,103xx,NY,19.36,0,8/1/1999,1,NA,NA,13,0,49.7,26,FALSE,0,NA,50%,1
M1401322,Fully Paid,Brookhaven Memorial Hospital,< 1 year,RENT,50000,n,"Co-Applicant is Fiance.  Co-Applicant makes $73,500. This loan will encompass the remainder of the funds for venue rental and miscellaneous charges incurred throughout the process. Several investors have asked why we did use a large or regional bank to fund our loan requests.  We were unable to find a local bank such as Bank of America or Citi Bank that offered personal loans. Even the regional banks and credit unions we found were not competitive with their rates so we opted to use Lending Club.  My monthly gross income is $4166 and my fiance's is $6125 so we are qualified to handle the added monthly payments within our budget.  If you have any further questions please feel free to contact me.",117xx,NY,2.4,0,12/1/2001,0,NA,NA,6,0,22.1,10,FALSE,0,NA,22%,1
M1401323,Fully Paid,Green River Capital,< 1 year,RENT,46000,n,"Debt is a burden I have been carrying too long. Thru various personal circumstances and learning experiences the amount of debt in my life continued to creep in the wrong direction. I am putting a stop to it and living a very frugal responsible life. I also have a theory of efficiency, with one low interest rate and one payment to keep track of each month my mission of being debt free in less than a year will be realized. I am more than ready for a clean slate.   I am currently utilizing my bachelor degree as a manager for an asset managment firm, we specialize in outsourced foreclosures. I really enjoy my career track at a great company in a growing industry and look forward to work each day. Additionally, I have another part-time job with SkyWest airlines and am currently residing with my parents rent-free to save money.   Ultimately, my outstanding debt is a personal demon I cannot wait to extinguish really soon with hard work and personal excellence.",840xx,UT,14.3,0,3/1/2004,0,NA,NA,6,0,100,8,FALSE,0,NA,100%,1
M1401324,Charged Off,Whitman Financial Services,10+ years,RENT,29040,n,NA,018xx,MA,3.08,0,8/1/1996,1,24,NA,4,0,10.1,24,FALSE,0,NA,10%,1
M1401325,Fully Paid,so cal custon inc,3 years,RENT,60000,n,NA,923xx,CA,21.98,0,7/1/1994,0,NA,NA,8,0,91.2,12,FALSE,0,NA,91%,1
M1401326,Fully Paid,FORD CREDIT,10+ years,MORTGAGE,35292,n,NA,809xx,CO,12.61,0,12/1/1999,0,NA,NA,10,0,63.7,28,FALSE,0,NA,64%,1
M1401327,Fully Paid,Miami County ESC,2 years,MORTGAGE,42452,n,"Purpose of loan: Credit Card Debt Consolidation  My financial situation: At age 18 I was approved for a $10,000 US Bank credit card. Working part time and going to school, this card became a crutch. Over time, the same thing happened with several more credit cards until I woke up one day and realized I was living beyond my means.   Fast forword a decade and things are much better. I own my car free and clear and purchased a home several years ago. I've held a steady job for many years with the same school district I graduated from long ago. Alas, the credit card debt from my youth is still around to haunt me.   I'm looking to consolidate my remaining credit card balances into one sum, with a lower APR, thus allowing me to make one payment rather than several.   I've never been late on a payment, credit card or otherwise, and I've learned the hard way about money management. Ideally I would have taken out a Home Equity loan to consolidate my debt, however the recent housing conditions and lower reappraised value of my home have not allowed me this option.   Thank you.",454xx,OH,21.14,0,9/1/1999,2,NA,NA,13,0,87.6,17,FALSE,0,NA,88%,1
M1401328,Fully Paid,Network Interpreting Service,4 years,RENT,77385.19,n,NA,921xx,CA,15.09,0,1/1/2001,0,NA,NA,7,0,89.6,24,FALSE,0,NA,90%,1
M1401329,Fully Paid,The Seven Hills School,10+ years,MORTGAGE,85800,n,"I have worked in my position for 15 years and have been deligent and successful over the past few years to establish an excellent credit rating but unfortunately, due to steep interest rates, I am hoping to receive a loan through Lending Club with one payment at a signigicantly lower interest rate.  I am a very low risk candidate due to job stability and few expenses.",452xx,OH,18.43,0,5/1/1997,0,NA,86,7,1,29.1,16,FALSE,0,NA,29%,1
M1401330,Fully Paid,Cosmetic and Family Dentistry,< 1 year,RENT,35000,n,First time I am doing this.I have my wedding coming up in June 2011 in the country of Poland. Within this economy as we all know I am feeling the squeeze financially.. Any funding is greatly appreciated. Thank you very much to all the investors for all your help...,088xx,NJ,23.93,0,11/1/2002,2,NA,NA,9,0,84.7,13,FALSE,0,NA,85%,1
M1401331,Fully Paid,University of California,7 years,RENT,65000,n,I was the poster child for college-aged credit card debt.  But now I have finally committed to getting out and staying out of debt.,941xx,CA,12.81,0,6/1/1998,2,NA,NA,6,0,91.2,12,FALSE,0,NA,91%,1
M1401332,Fully Paid,Cajon Valley Union School District,10+ years,RENT,43000,n,"I would like to take advantage of the much lower interest rate, so I can get these credit card accounts paid off and closed. I am able to meet my obligations, and I appreciate the opportunity to lower my interest rate  as well as working with real investors and getting away from the &quot;banking Industry&quot;.",920xx,CA,20.57,0,5/1/1999,0,NA,NA,7,0,100,15,FALSE,0,NA,100%,1
M1401333,Fully Paid,Principal Financial Group,1 year,RENT,32000,n,I would like to pay off my high intrest rate credit cards with a lower rate.  I am currently paying around 21% and this is just too high to get it payed off.,500xx,IA,6.94,2,10/1/1999,1,17,71,7,2,17.9,14,FALSE,0,NA,18%,1
M1401334,Charged Off,Bayer LTD and Core Medical Group,4 years,MORTGAGE,140000,n,I am looking for a personal loan strictly for consolidating debt.  I'm paying too much in finance charges to different institutions and by consolidating my family's monthly obligations become much more manageable and will then allow me to pay down principle.  Thank you.,030xx,NH,8.32,0,8/1/1995,1,NA,NA,9,0,47,30,FALSE,0,NA,47%,1
